householdID,hhexp,hhexp_food,hhexp_med,hhexp_covidprev,ends_meet
2960063030,300,10,300,5,2
2960063210,500,5,2300,25,4
2960063200,1000,50,700,20,1
2960062320,2500,100,0,50,3
2960062220,200,80,0,30,3
2960062070,1300,300,8400,460,2
2960062140,2000,600,2000,300,2
2960062360,2000,200,100,1000,1
2960062090,1200,70,1000,400,2
2960062240,2000,100,1500,200,2
2960062310,900,20,100,100,1
2960062040,10,10,-1,-1,3
2960062260,833,100,10000,100,3
2960062030,500,20,9300,10,1
2960062010,1500,200,4000,100,3
2960062300,2000,200,3000,50,2
2960062210,400,30,2000,30,3
2960062160,1000,50,1200,500,4
2960062120,2000,200,8000,100,1
2960062150,300,30,200,0,2
2960062050,700,10,3000,0,2
2960062170,700,120,8000,80,3
2960062350,2000,350,5000,500,3
2960062110,300,100,1000,50,3
2960062230,1000,50,2000,30,2
2960062370,1000,200,1000,300,1
2960062330,1000,50,1500,60,1
2960062340,500,50,2000,100,3
2960062080,1500,50,400,0,3
2960062280,500,80,1680,-1,3
2960062290,300,70,0,0,1
2960062180,1600,100,0,30,2
2960062060,1000,120,10000,20,2
2960062270,500,50,3000,0,2
2960062100,200,100,1000,50,3
2960062130,800,400,300,1000,2
2960062020,1000,60,600,500,2
2960811240,2500,25,2000,100,3
2960811250,1000,20,300,0,3
2960811360,500,100,100,0,3
2960811280,120,30,600,20,2
2960811090,500,0,1500,4,1
2960811220,1,0,10,0,2
2960811320,500,300,400,0,3
2960811300,160,50,6000,0,2
2960811030,600,100,0,0,3
2960811060,1620,0,640,0,3
2960811270,620,150,400,26,3
2960811210,190,25,1000,10,4
2960811310,2000,200,21000,0,2
2960811330,1000,300,30000,-1,2
2960811170,1500,300,3000,200,3
2960811390,2000,400,10000,100,2
2960811130,800,0,15000,0,2
2960811380,2000,400,3000,50,2
2960811290,100,0,-1,-1,1
2960811370,200,107,160,400,4
2960811070,300,20,8,0,2
2960811400,400,60,500,5,1
2960811150,3000,200,3000,400,1
2960811230,100,0,80000,35,1
2960811120,2000,10,2000,0,2
2960811020,1000,50,3500,50,2
2960811190,1200,105,600,20,2
2960811200,10000,500,600,400,2
2960811260,600,100,600,0,4
2960811050,500,30,1000,200,4
2960811110,2000,375,20000,-1,3
2960811080,100,10,2000,-1,3
2960811340,750,175,3800,1,2
2960811180,1750,0,4000,0,1
2960811140,1000,50,3000,5,2
2960811350,600,200,2300,20,3
2960811010,2500,200,6550,-1,1
2960813110,1200,130,300,40,2
2960813310,200,35,0,40,3
2960813420,2000,30,9000,50,2
2960813340,2000,200,2000,100,2
2960813130,1000,100,4000,40,3
2960813040,1000,100,2000,100,4
2960813250,2000,200,2000,6,2
2960813520,997,20,0,0,2
2960813470,1500,100,10000,5,3
2960813480,2,10,200,0,1
2960813380,250,20,5000,0,2
2960813430,1000,300,214000,200,2
2960813560,3000,40,500,60,3
2960813070,3000,200,360,0,3
2960813240,63,0,155,-1,2
2960813300,118,25,600,0,3
2960813010,1000,100,12000,200,1
2960813550,2500,120,1000,150,2
2960813450,300,100,3000,0,2
2960813120,238,4,-1,0,4
2960813290,100,6,7000,0,4
2960813160,120,100,2000,0,1
2960813270,230,32,-1,0,3
2960813580,1000,100,0,100,2
2960813100,200,50,2160,0,2
2960813080,500,50,20000,-1,1
2960813220,997,0,450,0,3
2960813170,900,100,2600,0,2
2960813540,600,80,-1,-1,1
2960813140,20,8,200,-1,2
2960813200,500,100,2000,0,3
2960813090,2000,300,200,600,2
2960813330,500,200,200,0,2
2960813150,300,49,0,0,4
2960813190,133,50,4800,0,2
2960813180,1000,130,120,30,2
2960813530,1000,200,500,50,2
2960813320,2000,70,1000,50,2
2960813260,1000,91,8000,0,2
2960813060,600,60,1100,-1,2
2960813030,100,0,1000,0,2
2960813370,200,0,0,0,3
2960813210,300,30,12000,20,2
2960813460,1200,40,60000,100,2
2960813410,5000,650,500,100,2
2960813570,2000,300,18600,-1,3
2960813490,1000,220,0,100,2
2960813020,2000,300,30000,100,4
2960813400,1000,200,6000,200,1
2960813350,1000,300,1700,0,2
2960813390,345,150,0,100,2
2960813050,300,25,2000,-1,2
2960813500,450,20,6000,0,3
2960812280,2000,300,0,20,2
2960812020,500,10,-1,0,3
2960812090,1000,100,600,0,3
2960812050,1000,100,300,0,4
2960812051,330,6,8600,0,2
2960812290,1500,100,3500,30,4
2960812140,2000,0,260000,200,1
2960812150,2000,500,0,300,2
2960812320,1000,200,100,200,3
2960812030,2500,200,37000,-1,2
2960812300,200,20,0,0,3
2960812230,160,0,1500,100,2
2960812040,200,60,300,0,3
2960812270,1200,200,0,0,2
2960812260,960,23,4500,0,1
2960812120,100,10,40,0,3
2960812250,5000,840,1500,100,2
2960812240,1000,0,1000,0,1
2960812180,500,10,200,20,2
2960812010,100,0,0,0,2
2960812160,1000,30,1000,100,3
2960812170,2500,600,600,120,3
2960812190,4000,100,3000,100,2
2960812200,30,20,-1,0,1
2960812310,500,100,0,30,2
2960812130,400,19,5000,0,2
2960812060,10000,0,160000,200,1
2960812110,350,0,0,-1,2
2960812330,3000,800,1000,200,2
2960812080,500,150,400,40,2
2960812100,20,10,30,0,3
2960812070,6000,400,-1,100,3
2960812220,1500,200,3000,100,2
2986311130,450,80,4000,0,1
2986311200,1000,200,2600,50,2
2986311110,200,30,500,0,2
2986311070,1100,200,240,0,2
2986311280,600,100,0,500,4
2986311230,1500,300,2000,100,4
2986311310,100,50,1000,200,2
2986311060,700,70,1000,0,2
2986311020,1000,300,2000,200,2
2986311240,420,45,600,10,2
2986311140,1000,15,2000,0,4
2986311150,1000,0,4000,150,2
2986311270,3000,300,0,300,3
2986311190,1000,420,3600,10,1
2986311170,1800,70,4000,300,1
2986311260,1,400,80000,-1,3
2986311030,500,150,500,50,2
2986311120,10000,700,10000,2000,3
2986311050,200,100,0,100,4
2986311220,1000,150,5500,20,1
2986311090,1500,300,1000,0,4
2986311250,100,10,25000,10,4
2986311300,500,35,0,50,3
2986311040,1000,300,3000,0,3
2986311080,2000,400,5000,200,2
2986312050,2000,0,40000,0,3
2986312190,1000,35,500,30,2
2986312070,3000,700,1000,200,1
2986312140,300,25,200,10,3
2986312010,300,0,0,0,2
2986312230,1000,210,30000,100,2
2986312020,1000,70,4000,25,2
2986312080,600,50,0,20,3
2986312210,2000,200,0,100,4
2986312290,416,15,9400,30,2
2986312250,2000,400,0,200,2
2986312270,1000,600,15000,0,2
2986312170,200,15,0,40,3
2986312040,2000,500,2500,600,2
2986312030,500,250,2500,100,3
2986312280,2000,200,500,100,3
2986312200,300,25,3500,0,1
2986312060,100,20,200,0,2
2986312110,700,56,3000,100,2
2986312180,2000,210,0,220,1
2986312220,1000,200,300,100,3
2986312120,100,30,53000,20,3
2986312160,400,100,4000,10,1
2986312090,5000,300,3000,200,2
2986312240,300,80,100,20,2
2986312150,1000,300,0,0,4
2986313280,200,20,-1,0,1
2986313030,3000,100,400,100,3
2986313090,3000,200,0,100,2
2986313330,4000,60,0,80,2
2986313290,2000,450,0,400,2
2986313050,10000,2000,0,500,4
2986313260,4000,500,11000,1500,4
2986313160,1000,200,5000,300,2
2986313310,2000,400,0,300,4
2986313210,2000,150,2000,500,3
2986313100,3000,500,30000,1000,2
2986313150,600,28,3600,110,1
2986313110,2000,1000,5000,300,2
2986313230,3000,100,0,200,2
2986313190,3000,490,3000,500,2
2986313270,3000,300,3600,300,2
2986313020,500,100,1000,60,2
2986313200,6000,600,2000,600,2
2986313010,200,80,0,50,3
2986313180,1000,260,600,20,3
2986313080,2800,360,3000,200,2
2986313060,150,40,0,40,3
2986313070,1500,150,3000,200,2
2986313130,1667,300,1000,100,3
2986313170,240,140,800,0,2
2986313320,3500,500,0,200,3
2986313340,800,300,0,100,2
2986313300,2000,100,0,800,1
2986313370,1000,100,4000,360,3
2986313140,1000,100,4000,360,3
2986313240,2000,50,600,0,2
2986313250,2000,500,4000,200,2
2986313120,3000,1000,0,0,3
2986313360,3000,300,1000,200,2
2963313030,600,200,4000,30,3
2963313310,700,100,500,0,3
2963313020,300,100,8600,0,3
2963313350,10,5,2515,0,2
2963313280,1000,50,7300,0,3
2963313340,40,30,0,0,1
2963313130,1000,100,5715,0,2
2963313120,1000,40,10000,20,4
2963313410,2000,200,5000,100,2
2963313470,3000,600,4000,0,2
2963313140,1200,350,100,30,3
2963313460,2000,200,5000,200,2
2963313100,200,50,0,0,3
2963313450,2000,50,300,200,3
2963313330,1200,15,720,20,3
2963313190,2000,80,40000,0,2
2963313200,2000,500,10000,100,1
2963313060,500,100,6000,100,2
2963313240,500,100,2500,10,2
2963313210,1200,80,8000,0,3
2963313400,3000,2000,0,50,3
2963313170,500,300,6000,50,2
2963313070,300,0,6500,5,3
2963313270,700,100,2000,50,1
2963313010,2300,200,0,21,2
2963313050,300,70,5000,50,1
2963313370,4000,140,200,58,2
2963313160,200,84,3000,40,2
2963313250,2000,100,1500,50,2
2963313440,1000,200,3500,20,1
2963313110,600,30,300,60,2
2963313390,3000,150,5000,100,3
2963313290,2500,0,0,0,3
2963313220,450,10,0,0,3
2963313430,2400,140,10880,300,2
2963313230,500,100,0,0,2
2963313360,1000,500,10000,0,2
2963313080,500,150,11500,2,3
2963313150,350,40,1500,0,2
2963313320,2000,200,6000,0,3
2963313260,2300,200,800,0,2
2963313300,5000,20,0,50,2
2963313420,3000,500,0,300,3
2963313180,2000,600,408,60,3
2963311220,2000,150,10000,23,3
2963311130,2000,150,3600,0,2
2963311290,1000,200,0,100,2
2963311080,1000,50,33960,20,4
2963311090,1000,500,3500,200,1
2963311091,3600,100,1500,200,3
2963311050,2000,200,2000,0,3
2963311150,300,100,10,0,3
2963311300,800,100,6000,200,2
2963311010,1000,200,0,0,3
2963311120,200,0,200,0,2
2963311190,1500,200,2000,0,3
2963311160,500,100,0,100,3
2963311180,300,5,100,0,1
2963311140,400,50,0,0,3
2963311030,1500,200,2000,200,2
2963311340,500,100,0,50,3
2963311230,300,61,1500,33,2
2963311330,2000,800,2000,500,2
2963311110,400,300,0,0,3
2963311280,500,100,300,300,3
2963311070,800,300,1000,200,2
2963311310,600,140,1000,56,1
2963311350,900,100,1000,20,2
2963311170,1400,80,7520,-1,2
2963311040,300,100,3650,0,3
2963311250,150,37,0,0,3
2963311320,2000,100,300,-1,2
2963311200,500,200,3000,0,3
2963311100,400,100,500,36,1
2963311240,1000,200,2000,0,2
2963311270,300,10,1000,0,3
2963311260,2000,200,3000,400,2
2963312150,1000,200,2e+05,0,2
2963312110,500,200,4600,100,2
2963312040,3000,300,700,100,2
2963312060,780,15,7400,0,1
2963312200,500,50,7800,0,3
2963312360,400,20,0,150,3
2963312320,600,50,2600,0,4
2963312250,2000,100,500,100,2
2963312070,600,15,0,10,1
2963312260,200,20,1000,80,4
2963312080,800,30,0,0,3
2963312280,800,60,300,100,1
2963312050,1000,70,3000,20,3
2963312010,1000,300,300,0,3
2963312380,11000,300,40000,300,3
2963312020,500,200,1000,100,2
2963312160,700,200,200,200,2
2963312210,3500,600,3000,10,2
2963312120,500,100,300,0,2
2963312300,600,40,2000,0,3
2963312030,100,0,0,0,2
2963312170,4000,300,1000,100,2
2963312340,700,100,1000,0,2
2963312090,1000,500,5000,500,2
2963312370,2500,200,500,100,3
2963312330,300,2,4000,0,2
2963312180,2600,400,4000,200,3
2963312220,700,300,5000,0,3
2963312240,1500,100,1000,20,2
2963312270,1500,300,7000,300,4
2963312350,600,150,13000,0,2
2963312290,5000,350,2000,15,2
2963312310,1500,100,1000,100,3
2963312100,1000,300,5000,30,2
2963312190,550,30,1e+05,0,1
2963312230,500,50,3000,100,3
2963312130,600,100,1100,4,2
2963312140,1200,50,1000,30,2
2916761090,1500,500,1200,1000,3
2916761050,300,100,0,10,2
2916761120,642,50,500,0,3
2916761040,2000,100,0,300,1
2916761110,1200,0,1500,-1,3
2916761210,10000,2000,20000,2000,3
2916761060,3000,350,11000,150,1
2916761240,1500,300,-1,-1,4
2916761150,3000,42,0,8,2
2916761250,250,54,300,0,2
2916761170,330,150,1200,30,2
2916761300,6000,420,0,300,2
2916761020,1000,16,2000,1,3
2916761070,300,84,2600,100,2
2916761080,780,20,3600,120,3
2916761010,500,100,300,100,3
2916761230,500,80,0,0,2
2916761220,260,0,230,3,3
2916761190,3000,140,1200,150,1
2916761130,400,100,25000,15000,2
2916761180,1,0,-1,-1,2
2916761100,1000,30,3000,80,2
2916761290,2000,100,300,200,3
2916761140,1000,200,300,260,2
2916761030,550,30,0,45,2
2916763150,2000,200,14600,200,2
2916763070,1500,300,500,50,1
2916763060,100,70,0,0,4
2916763200,1300,100,0,0,3
2916763040,600,0,0,0,2
2916763180,350,80,2000,500,2
2916763020,650,70,3000,0,3
2916763240,1100,200,1700,0,3
2916763050,150,35,500,0,3
2916763260,1000,20,2700,0,2
2916763310,2000,300,0,280,2
2916763030,300,20,6000,30,1
2916763110,1500,100,0,50,1
2916763250,2000,0,240,19,2
2916763320,2000,120,1000,100,2
2916763300,2000,200,2000,1000,2
2916763120,500,200,0,40,1
2916763280,5000,200,4000,100,2
2916763220,100,0,300,-1,2
2916763080,3000,30,103000,80,1
2916763010,1000,300,0,3,3
2916763170,1500,50,4000,0,3
2916763100,2000,200,1000,0,2
2916763090,130,0,0,4,1
2916763190,1400,100,0,200,1
2916763330,1500,100,400,200,2
2916763270,3000,200,8500,300,1
2916763210,1000,250,1500,0,2
2916763290,2000,600,18000,20,3
2916763160,1000,115,600,60,2
2916762150,1000,80,5000,0,2
2916762360,2000,500,14000,200,3
2916762210,1500,40,1300,0,4
2916762340,3000,500,0,700,2
2916762130,500,45,200,30,2
2916762030,2000,19,200,20,1
2916762230,60,100,0,-1,2
2916762190,150,60,300,3,2
2916762160,2000,1000,1000,200,2
2916762110,600,200,6000,0,3
2916762170,2500,400,0,100,2
2916762090,300,50,300,20,4
2916762240,300,50,10000,0,2
2916762350,3000,500,0,500,2
2916762100,500,50,2000,50,4
2916762220,2000,20,0,0,2
2916762060,100,20,300,0,2
2916762300,500,100,0,500,3
2916762200,2000,100,1000,50,1
2916762250,600,300,200,40,3
2916762330,4000,200,0,300,3
2916762280,1000,300,500,120,2
2916762050,3000,100,2000,500,1
2916762020,2000,40,2500,150,3
2916762010,1000,400,2000,650,3
2916762140,1500,100,4000,100,2
2916762290,900,300,200,0,3
2916762180,200,100,0,200,2
2916762370,1500,500,0,100,2
2916762380,350,50,120,100,3
2916762270,10,5,0,0,3
2916762310,4200,150,5000,200,3
3240783290,15000,1000,50000,10000,1
3240783270,2500,1000,6000,150,3
3240783320,20000,1500,6500,1000,3
3240783050,3000,500,1000,500,3
3240783220,3500,450,15000,0,2
3240783030,2300,300,0,50,3
3240783200,1000,1000,0,50,2
3240783130,1500,200,50000,100,4
3240783140,4000,500,18000,0,4
3240783300,10000,100,3000,100,3
3240783160,3000,500,10000,300,3
3240783190,4000,350,28000,300,2
3240783080,5500,3000,6000,500,3
3240783010,2000,500,4000,1000,2
3240783040,2000,400,0,1000,2
3240783110,3000,500,2000,700,3
3240783100,3000,500,3000,300,3
3240783150,5000,300,6000,600,2
3240783310,3000,350,-1,300,3
3240781100,1800,100,5000,0,3
3240781110,2000,600,0,300,3
3240781060,14000,2500,30000,200,3
3240781200,9000,700,1000,3000,3
3240781070,4000,200,3000,-1,3
3240781080,45000,2000,5000,60,4
3240781160,10000,300,30000,300,3
3240781150,2000,400,15000,500,3
3240781220,6000,2000,10000,500,3
3240781090,8000,400,10000,0,3
3240452080,600,50,0,0,4
3240452240,500,300,10000,100,1
3240452310,3000,210,5000,500,2
3240452390,1500,200,0,120,3
3240452190,1500,300,300,400,2
3240452290,600,150,7000,40,2
3240452150,350,30,0,-1,2
3240452320,3000,500,2000,400,1
3240452250,400,11,3000,100,1
3240452100,1200,100,-1,50,4
3240452060,500,40,300,30,2
3240452140,1000,30,3000,200,3
3240452260,600,100,500,300,2
3240452180,1000,200,-1,400,3
3240452170,1500,100,6000,400,2
3240452300,600,150,7000,30,2
3240452280,2000,50,0,20,3
3240452380,500,300,0,300,2
3240452040,1180,150,1000,-1,2
3240452110,1000,300,22000,500,2
3240452270,2000,30,30000,120,3
3240452090,3000,100,0,50,2
3240452370,2000,200,100,200,1
3240452070,200,20,0,0,3
3240452020,2000,200,2000,100,2
3240452350,500,100,1000,300,2
3240452130,1000,200,6000,200,3
3240452120,500,0,6000,30,1
3240452210,300,60,0,0,3
3240452330,2500,200,0,0,3
3240452200,500,25,3000,40,2
3240452030,3500,500,10000,0,2
3240452010,3000,200,0,-1,3
3240452160,2000,100,0,280,2
3240453440,2000,100,4000,100,2
3240453320,1,0,1200,-1,3
3240453271,500,70,0,0,2
3240453010,600,50,2000,10,2
3240453210,5000,500,4000,200,2
3240453220,2000,300,0,500,3
3240453230,600,50,400,-1,3
3240453290,2000,100,0,100,3
3240453090,500,100,200,0,3
3240453140,500,0,0,0,4
3240453160,1500,200,650000,60,1
3240453280,600,300,0,40,1
3240453340,2000,200,100,200,4
3240453200,1000,100,18000,200,2
3240453150,1500,200,500,200,2
3240453380,2000,200,0,600,2
3240453370,7000,200,300,200,2
3240453170,1600,100,2000,-1,3
3240453400,2500,350,3000,400,2
3240453350,3000,300,5000,300,3
3240453190,2000,50,2000,50,3
3240453300,1500,300,-1,-1,3
3240453110,1080,10,900,0,2
3240453020,600,100,200,60,3
3240453180,800,100,2000,300,2
3240453330,5000,300,-1,200,2
3240453420,2000,300,2000,500,2
3240453120,1600,80,300,160,3
3240453240,3500,500,4500,1300,2
3240453080,1700,70,0,100,2
3240453040,1200,60,1500,70,3
3240453100,1000,130,0,-1,2
3240453360,1400,200,300,100,2
3240453310,7000,200,5000,150,2
3240453070,500,100,3600,50,3
3240451340,3000,200,-1,-1,2
3240451160,800,100,1500,130,3
3240451310,3000,300,400,0,3
3240451330,3000,200,6000,200,3
3240451370,3000,500,6000,500,2
3240451110,3000,200,2000,-1,2
3240451040,200,70,500,7,3
3240451290,2500,200,0,100,2
3240451190,5000,500,20000,1000,1
3240451230,800,100,0,60,3
3240451320,2000,200,2000,200,3
3240451060,240,70,1900,0,2
3240451100,1500,100,700,700,3
3240451140,1000,100,1000,50,3
3240451030,1000,175,0,90,1
3240451380,1000,200,1000,200,2
3240451120,500,200,2000,200,3
3240451080,1000,0,2000,0,4
3240451070,7000,300,10000,200,1
3240451350,3000,200,300,0,3
3240451010,2000,100,3000,500,2
3240451220,1000,80,20000,-1,2
3240451150,2000,500,60000,200,1
3240451280,1500,100,5000,10,1
3240451020,1500,150,21000,50,2
3240451360,1630,200,4928,100,2
3240451240,1000,100,500,50,3
3240451090,4000,400,1500,100,2
3240451170,2500,200,11000,400,2
3240451050,700,100,0,60,2
3211161130,6000,300,600,500,3
3211161110,1500,300,6000,70,3
3211161270,3500,260,2600,200,2
3211161080,6000,500,3000,0,3
3211161060,3600,100,-1,-1,3
3211161010,4000,0,4500,30,3
3211161030,1500,0,3000,0,3
3211161100,700,180,-1,-1,3
3211161190,4500,700,10000,300,1
3211161180,3000,100,7500,-1,3
3211161090,4000,210,15000,200,3
3211161160,2500,300,5000,500,2
3211161260,3000,300,5000,500,3
3211161140,2000,300,3600,0,3
3211161290,4000,800,5000,500,2
3211161150,6000,300,6000,150,2
3211161020,2000,400,2500,500,2
3211161120,3000,1000,5000,250,3
3211161050,3500,500,60000,50,2
3211161210,1500,200,15000,100,2
3211163130,1200,200,10000,-1,3
3211163050,5000,500,1200,1000,2
3211163200,4000,600,1600,600,2
3211163210,4000,280,15000,200,3
3211163120,1500,300,10000,80,1
3211163080,1000,300,6000,200,3
3211163070,3500,300,17100,300,2
3211163030,3000,400,0,50,3
3211163280,8000,0,11000,0,1
3211163150,4000,400,2500,-1,2
3211163110,3700,200,9400,0,3
3211163160,1500,500,6000,40,3
3211163230,2000,200,2000,50,3
3211163140,2500,500,-1,-1,2
3211163020,15000,200,6000,300,2
3211163250,2000,150,300,300,2
3211163220,4000,300,4000,0,3
3211163270,3000,200,3500,220,3
3211163040,2400,240,0,0,3
3211162140,4000,500,7000,0,3
3211162080,3000,850,8000,200,2
3211162160,8000,600,4500,300,3
3211162240,10000,700,1500,1200,2
3211162100,4000,500,3000,500,3
3211162090,6000,600,0,1000,1
3211162040,1200,150,7000,-1,2
3211162120,3000,300,1000,1000,3
3211162150,3000,200,8800,18,3
3211162110,2000,200,800,260,2
3211162130,600,400,800,300,2
3211162190,1000,100,500,30,3
3211162180,1000,450,5000,-1,2
3211162030,1500,200,-1,0,3
3211162200,4000,600,6000,200,3
3211162210,2000,50,800,20,3
3211162010,2000,500,0,0,3
3211162230,2000,500,50000,300,2
3211162060,2000,800,7900,40,2
3211313290,5000,830,6000,520,2
3211313060,1000,800,1000,600,2
3211313110,3500,3000,1000,200,2
3211313130,600,10,0,20,3
3211313180,1000,300,4700,0,3
3211313270,42,10,0,0,3
3211313070,1500,710,10000,300,3
3211313090,4000,700,6000,400,2
3211313280,2000,150,5600,600,3
3211313300,4000,60,100,20,4
3211313140,1500,50,1300,50,2
3211313120,1000,200,3500,300,2
3211313020,1000,100,900,30,3
3211313320,10000,200,0,500,1
3211313080,1000,50,24000,200,2
3211313100,300,100,4000,150,2
3211313010,5000,150,1000,50,3
3211313190,3000,210,0,70,3
3211313030,2300,150,7800,10,3
3211313200,1300,0,0,2,4
3211313150,6000,530,7000,200,2
3211313250,1000,14,1800,20,2
3211313160,1750,200,1000,100,1
3211313310,300,40,3000,0,2
3211313170,1200,200,800,50,3
3211313220,500,120,0,100,2
3211313040,500,30,4000,10,3
3211313240,1200,0,8500,20,2
3211312290,3000,200,500,9,2
3211312350,4000,400,1500,100,2
3211312100,1000,70,3560,100,3
3211312260,3000,700,5000,30,3
3211312170,4000,400,5000,500,1
3211312320,3000,400,11000,260,2
3211312330,3500,200,500,400,2
3211312020,1100,20,4400,12,3
3211312300,1500,100,200,50,3
3211312090,716,50,41200,0,2
3211312130,1000,200,15000,20,1
3211312220,8000,2000,3000,220,1
3211312230,2000,200,1500,200,2
3211312160,1500,80,2700,120,4
3211312110,2000,100,4000,300,1
3211312030,700,200,1300,0,1
3211312360,1500,80,500,50,3
3211312210,800,100,5000,20,3
3211312070,3800,420,2000,500,3
3211312250,2500,300,10300,0,1
3211312251,200,18,0,0,2
3211312010,1500,93,3000,500,2
3211312200,3000,150,800,50,3
3211312190,1500,300,1500,300,1
3211312120,1050,170,4500,150,2
3211312240,4000,70,0,0,1
3211312280,5000,500,10000,2000,1
3211312310,3000,100,20000,100,1
3211312080,2000,800,0,400,1
3211312050,3000,120,3000,400,1
3211312140,2300,420,0,15,3
3211312340,1000,400,0,100,2
3211311120,1000,200,5000,400,1
3211311090,800,300,3000,200,1
3211311020,10000,1500,500,300,2
3211311250,2000,500,70000,70,3
3211311110,4167,130,3000,-1,3
3211311050,3000,350,10000,200,3
3211311030,800,200,600,50,2
3211311080,1500,0,3200,146,4
3211311290,1000,300,500,200,3
3211311230,2000,40,4800,150,3
3211311260,3000,600,1000,800,4
3211311100,2000,60,2200,60,1
3211311070,3000,500,10000,500,2
3211311300,1500,130,0,50,3
3211311150,3500,300,20000,100,3
3211311210,5500,500,5000,700,2
3253062020,1700,300,10000,500,3
3253062230,1000,100,2000,100,2
3253062270,400,50,0,50,2
3253062010,3000,165,5000,100,2
3253062050,7000,100,15000,50,3
3253062290,1000,300,3000,70,2
3253062210,7050,840,22000,800,2
3253062310,12000,200,2800,200,2
3253062260,2000,600,2000,150,3
3253062150,2000,300,6300,0,2
3253062220,300,20,5000,100,2
3253062160,100,50,0,0,3
3253062130,1900,100,300,0,2
3253062280,2000,500,0,100,2
3253062070,1500,300,15000,40,2
3253062040,1000,300,500,100,2
3253062060,300,200,-1,20,1
3253062250,120,50,1000,0,2
3253062300,1000,30,1000,120,2
3253062140,2000,300,10000,100,1
3253062180,1500,500,2000,200,2
3253062100,1200,450,1000,500,2
3253062090,1460,400,13000,80,2
3253062030,1000,200,2000,20,2
3253062170,2300,300,5500,0,2
3253062120,2000,200,5000,100,1
3253062110,387,35,240,2,2
3253063030,2000,30,150,10,2
3253063010,500,0,3000,0,1
3253063260,5000,550,1000,200,3
3253063300,200,14,110,0,3
3253063170,1500,210,4500,100,2
3253063070,3000,500,1000,300,2
3253063140,3000,800,8000,300,2
3253063020,2000,65,550,85,2
3253063220,1500,200,3600,280,2
3253063080,2500,200,0,0,3
3253063100,700,10,700,0,3
3253063340,2000,500,0,100,2
3253063280,2000,10,-1,-1,2
3253063160,250,0,319,20,3
3253063240,5000,0,10000,500,2
3253063040,300,10,2160,2,2
3253063150,1500,90,13000,-1,1
3253063110,4000,300,5500,60,2
3253063050,3000,700,7000,300,2
3253063180,700,45,500,20,1
3253063350,2000,70,3000,300,1
3253063310,30000,500,0,100,2
3253063270,2000,200,1500,30,2
3253063200,2000,200,3000,200,2
3253063090,2000,20,3000,0,2
3253063320,1500,150,10000,550,2
3253063330,2500,300,500,100,2
3253063120,3000,70,30000,300,2
3253063210,3000,200,2000,500,2
3253063130,1000,100,1000,100,1
3253063190,500,250,1500,0,1
3253061050,1000,1000,200,0,1
3253061060,1000,40,0,20,3
3253061130,320,30,21300,200,1
3253061210,500,20,1500,50,3
3253061090,2500,350,1500,10,2
3253061280,500,70,1000,80,3
3253061250,1200,370,0,40,2
3253061200,600,700,1500,0,2
3253061150,1000,120,200,200,2
3253061260,2500,80,7500,5,2
3253061070,590,150,0,200,2
3253061010,600,300,1400,0,3
3253061100,2000,300,4800,20,2
3253061320,6000,700,1500,300,2
3253061230,1300,30,0,0,3
3253061030,1500,100,2000,100,2
3253061240,700,0,3000,0,1
3253061160,900,55,16000,40,3
3253061080,800,100,500,0,3
3253061300,3700,140,7000,180,2
3253061290,2000,500,3000,100,2
3253061220,500,50,0,0,2
3253061120,800,30,3600,50,2
3253061310,900,200,1000,50,1
3253061180,1000,100,2000,20,3
3253061110,900,30,6000,30,3
3253061190,2600,600,3000,600,2
3253061140,2000,100,0,0,3
3253061270,1500,200,2000,100,3
3253061020,800,18,3300,0,2
3201463170,2400,280,1000,50,3
3201463140,2000,100,0,80,4
3201463130,500,100,2000,4,3
3201463210,300,60,0,110,2
3201463200,300,200,0,30,3
3201463020,500,100,260,300,1
3201463330,2000,150,0,400,2
3201463250,1000,240,360,30,2
3201463280,400,40,4000,-1,3
3201463070,1500,300,4000,200,2
3201463310,1000,300,100,300,2
3201463230,2000,300,0,20,2
3201463040,1000,200,0,180,3
3201463190,2500,800,1300,90,3
3201463030,1000,150,5000,50,2
3201463100,700,200,1000,100,1
3201463320,2000,500,1000,20,3
3201463240,400,60,2000,0,2
3201463160,400,100,3000,300,2
3201463110,1000,260,1000,100,1
3201463080,2300,140,130,550,2
3201463220,3000,700,1000,300,3
3201463180,2000,200,100,10,3
3201463150,1000,100,3000,300,2
3201463050,1000,120,6000,-1,2
3201463270,400,80,1000,40,3
3201463300,2000,40,21165,8,2
3201463010,1000,300,0,100,3
3201463090,700,100,0,100,4
3201463120,300,105,0,0,2
3201462330,2000,300,1000,60,1
3201462310,1000,500,0,0,3
3201462200,400,30,8000,20,4
3201462140,2000,200,0,0,1
3201462280,3000,500,5000,0,2
3201462090,200,60,456,0,3
3201462060,1500,120,2500,100,2
3201462120,3000,300,35000,100,1
3201462260,200,50,1000,50,2
3201462240,500,100,100,0,2
3201462360,1000,100,50000,300,2
3201462290,1500,100,2000,100,2
3201462180,1000,200,3000,100,2
3201462300,3600,350,200,300,2
3201462370,3000,200,0,100,2
3201462170,1000,500,2000,15,3
3201462080,120,38,710,0,2
3201462210,1000,300,1000,100,2
3201462220,200,40,1000,50,2
3201462020,300,70,0,200,3
3201462110,700,35,100,0,2
3201462160,6000,500,3000,100,3
3201462320,3000,300,1500,200,2
3201462030,2000,150,2000,0,3
